biomass_taro_future_ssp126,duration_taro_future_ssp126,duration_tef_historical_ssp370,duration_soybean_future_ssp370,yield_fonio_future_ssp370,yield_fonio_future_ssp126,duration_taro_future_ssp370,duration_tomato_historical_ssp370,duration_tef_future_ssp370,biomass_taro_historical_ssp370,duration_fonio_historical_ssp370,yield_groundnut_historical_ssp370,biomass_sesame_historical_ssp370,duration_soybean_historical_ssp370,yield_tomato_future_ssp370,biomass_sesame_future_ssp370,biomass_sesame_future_ssp126,yield_taro_future_ssp126,duration_cowpea_future_ssp126,biomass_tef_future_ssp370,biomass_groundnut_future_ssp126,biomass_tomato_historical_ssp370,yield_maize_future_ssp370,yield_maize_historical_ssp370,duration_tomato_future_ssp370,biomass_groundnut_historical_ssp370,biomass_maize_future_ssp370,biomass_sorghum_historical_ssp370,yield_tomato_future_ssp126,yield_tomato_historical_ssp370,yield_sesame_historical_ssp370,yield_sorghum_historical_ssp370,biomass_fonio_future_ssp126,biomass_cowpea_future_ssp370,duration_fonio_future_ssp126,duration_cowpea_future_ssp370,yield_tef_future_ssp370,duration_sesame_historical_ssp370,yield_soybean_future_ssp370,duration_tef_future_ssp126,yield_sesame_future_ssp126,yield_tef_future_ssp126,yield_maize_future_ssp126,yield_groundnut_future_ssp126,biomass_tomato_future_ssp370,yield_tef_historical_ssp370,biomass_soybean_future_ssp126,biomass_tef_future_ssp126,biomass_groundnut_future_ssp370,duration_sesame_future_ssp126,yield_soybean_historical_ssp370,duration_cowpea_historical_ssp370,yield_taro_historical_ssp370,duration_groundnut_future_ssp370,yield_sorghum_future_ssp370,duration_taro_historical_ssp370,biomass_soybean_historical_ssp370,duration_groundnut_historical_ssp370,biomass_fonio_future_ssp370,yield_fonio_historical_ssp370,duration_maize_historical_ssp370,yield_cowpea_future_ssp126,biomass_tef_historical_ssp370,duration_sorghum_future_ssp370,duration_sorghum_historical_ssp370,duration_sorghum_future_ssp126,biomass_sorghum_future_ssp370,yield_sorghum_future_ssp126,duration_maize_future_ssp370,biomass_taro_future_ssp370,duration_tomato_future_ssp126,biomass_cowpea_future_ssp126,duration_fonio_future_ssp370,biomass_tomato_future_ssp126,yield_cowpea_future_ssp370,yield_cowpea_historical_ssp370,yield_soybean_future_ssp126,duration_sesame_future_ssp370,yield_taro_future_ssp370,yield_groundnut_future_ssp370,duration_groundnut_future_ssp126,duration_maize_future_ssp126,biomass_maize_future_ssp126,biomass_fonio_historical_ssp370,duration_soybean_future_ssp126,biomass_maize_historical_ssp370,biomass_sorghum_future_ssp126,biomass_soybean_future_ssp370,yield_sesame_future_ssp370,biomass_cowpea_historical_ssp370,id
,,80.642,101.56,,,,160.975,72.9,,,5796.157,,117.028,1871.116,,,,51.066,5939.625,17070.991,3048.842,2276.121,3310.778,158.817,16560.435,6694.396,3206.935,1723.167,1554.983,,1090.352,,2485.825,,56.925,1128.508,,3042.844,76.242,,1077.534,2699.733,5974.866,3668.858,1026.475,9046.595,5671.392,16206.821,,3287.787,44.658,,154.143,1113.905,,9393.713,178.157,,,89.315,1059.892,5402.266,69.698,77.352,72.078,3276.233,1107.44,75.655,,160.808,2119.5,,3378.625,1242.975,837.717,3166.302,,,5672.357,167.955,80.828,7940.336,,107.371,9737.454,3257.164,8693.854,,1675.217,"479"
,,,98.526,,,,,,,,4813.333,411.334,110.176,,507.208,416.1,,61.7,,14131.027,,2242.259,2759.815,,13752.296,6595.017,2575.814,,,82.308,875.815,,1750.408,,63.175,,105.308,2675.259,,83.233,,2509.672,4945.83,,,7961.992,,12700.902,102.792,2797.426,54.775,,148.732,909.759,,7992.62,169.092,,,84.102,784.825,,64.428,70.537,66.464,2675.688,892.839,74.414,,,1569.675,,,875.191,697.434,2786.698,100.5,,4445.304,160.009,77.81,7381.285,,103.146,8117.083,2626.188,7643.759,101.416,1394.75,"480"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"481"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"482"
,,,,,,,,,,,,,,,,,,,,,,121.527,151.556,,,357.634,,,,,,,,,,,,,,,,119.794,,,,,,,,,,,,,,,,,,68.084,,,,,,,,61.607,,,,,,,,,,,,,63.393,352.241,,,445.676,,,,,"483"
,,,,,,,,,,,,,,,,,,,,,,129.714,169.343,,,381.366,,,,,,,,,,,,,,,,112.089,,,,,,,,,,,,,,,,,,67.315,,,,,,,,60.562,,,,,,,,,,,,,62.393,329.661,,,498.092,,,,,"484"
,,,,,,,,,,,,,,,,,,,,,,84.277,140.787,,,247.759,,,,,,,,,,,,,,,,91.768,,,,,,,,,,,,,,,,,,60.269,,,,,,,,51.41,,,,,,,,,,,,,53.678,269.946,,,414.037,,,,,"485"
,,,,,,,,,,,,,,,,,,,,,,35.714,63.287,,,105.357,,,,,,,,,,,,,,,,34.241,,,,,,,,,,,,,,,,,,53.241,,,,,,,,44.848,,,,,,,,,,,,,47.036,100.973,,,186.444,,,,,"486"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"487"
,,,,,,,,,,,,,,,,,,,,,,201.554,409.092,,,592.741,,,,,,,,,,,,,,,,216.304,,,,,,,,,,,,,,,,,,54.546,,,,,,,,43.857,,,,,,,,,,,,,46.348,636.152,,,1203.315,,,,,"488"
,,,,,,,,,,,,,,,,,,,,,,192.884,373.926,,,567.402,,,,,,,,,,,,,,,,199.402,,,,,,,,,,,,,,,,,,54.25,,,,,,,,43.812,,,,,,,,,,,,,46.054,586.428,,,1099.843,,,,,"489"
,,,,,,,,,,,,,,,,,,,,,,201.384,402.704,,,592.188,,,,,,,,,,,,,,,,221.607,,,,,,,,,,,,,,,,,,54,,,,,,,,43.437,,,,,,,,,,,,,45.625,651.804,,,1184.463,,,,,"490"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"491"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"492"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"493"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"494"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"495"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"496"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"497"
,,87.983,,,,,,79.525,,,,,,,,,,,5008.525,,,746.862,839.204,,,2196.724,,,,,,,,,,951.567,,,83.633,,878.717,790.328,,,811.85,,4624.966,,,,,,,,,,,,,66.435,,4272.85,,,,,,55.138,,,,,,,,,,,,,58.716,2324.354,,,2468.232,,,,,"498"
,,88.308,,,,,,79.8,,,,,,,,,,,4586.625,,,852.845,945.916,,,2508.198,,,,,,,,,,871.458,,,83.95,,804.484,881.94,,,741.55,,4234.15,,,,,,,,,,,,,70.741,,3902.917,,,,,,59.207,,,,,,,,,,,,,63.181,2593.793,,,2782.278,,,,,"499"
,,88.542,,,,,,79.908,,,,,,,,,,,4948.234,,,1260.56,1404.648,,,3707.526,1787.713,,,,607.843,,,,,940.217,,,84.142,,867.842,1331.483,,,801.559,,4567.942,,,,,,,746.664,,,,,,76.111,,4218.483,60.017,65,61.819,2196.052,676.129,64.267,,,,,,,,,,,,,68.595,3916.095,,,4131.278,1988.431,,,,"500"
,,88.8,,,,,,80.142,,,2182.064,,,,,,,,4473.883,7287.625,,1265.508,1320.593,,6234.398,3722.069,1562.981,,,,531.408,,,,,850,,,84.358,,781.692,1355.448,2550.724,,724.242,,4114.208,7416.027,,,,,158.857,681.216,,,185.584,,,80.454,,3811.8,61.302,66.009,63.379,2003.474,621.319,69.276,,,,,,,,,,,2595.571,172.75,73.483,3986.638,,,3884.083,1827.508,,,,"501"
,,87.592,95.422,,,,,78.042,,,2823.768,,106.463,,,,,15.867,5354.142,9474.286,,1029.793,1385.056,,8067.907,3028.759,2256.426,,,,767.194,,455.658,,19.066,1017.234,,2431.405,82.258,,936.258,1183.474,3315.964,,869.2,7075.655,4927.784,10013.384,,2366.417,10,,162.268,956.871,,6761.111,187.315,,,84.194,156.167,4574.716,65.518,71.056,67.56,2814.362,880.948,68.448,,,311.592,,,228.192,70.483,2476.431,,,3504.696,176.375,74.104,3480.758,,100.215,4073.787,2591.138,6946.802,,140.075,"502"
,,87.375,96.267,,,,161,77.733,,,3103.584,,108.13,428.034,,,,9.467,5025.108,10112.134,514.442,923.871,1516.389,160.775,8867.37,2717.258,2280.907,317.775,262.316,,775.482,,285.375,,15.333,954.783,,2498.241,82.017,,877.316,1146.914,3539.277,839.283,825.917,7382.655,4617.558,10517.178,,2482.611,7.867,,163.902,927.707,,7093.204,189.158,,,83.713,68.175,4346.967,65.698,71.834,68.216,2728.56,884.793,66.052,,160.975,135.467,,623.15,143.108,42.65,2583.94,,,3680.973,178.304,72.388,3373.267,,101.5,4460.102,2602.38,7137.819,,84.425,"503"
,,88.084,96.707,,,,161,78.775,,,2746.333,,107.278,240.367,,,,8.934,4077.1,8646.75,330.942,760.095,1171.213,160.784,7846.806,2235.586,1666.694,177.392,168.825,,566.666,,92.733,,10,774.617,,2314.164,83.142,,708.392,917.405,3026.348,471.158,673.25,6792.405,3728.317,9045.589,,2240.528,5.733,,167.732,719.578,,6401.621,191.741,,,83.639,34.208,3543.608,64.138,69.25,66.293,2116.267,676.483,66.974,,160.983,67.525,,347.725,46.8,15.108,2377.354,,,3165.928,181.527,72.819,2698.276,,101.534,3444.778,1989.552,6611.896,,29.308,"504"
,,88.45,95.716,,,,161,79.025,,,2766.991,,107,235.183,,,,6.267,4312.367,8871.089,302.634,893.224,1449.083,160.791,7905.63,2627.267,2021.731,180.066,154.334,,687.398,,91.392,,8.4,819.316,,2430.87,83.475,,758.975,1059.621,3104.857,461.042,708.992,7081.172,3994.525,9375.875,,2388.694,4.666,,162.527,839.767,,6824.861,187.768,,,84.278,25.042,3731.867,65.241,70.778,67.052,2469.836,787.31,66.5,,160.983,49.15,,353.117,46.141,12.892,2478.422,,,3281.509,175.616,72.698,3116.672,,100.293,4261.926,2315.647,6945.56,,24.842,"505"
,,88.358,99.836,,,,161,78.784,,,3014.666,,111.426,393.383,,,,7.867,4937.85,9407.822,430.25,1266.259,1915.796,160.783,8613.361,3724.242,2506.88,296.058,219.425,,852.361,,177.067,,10.534,938.183,,2730.13,83.208,,869.975,1495.56,3292.75,771.292,805.175,7874.129,4578.792,10000.205,,2669.38,5.2,,167.58,999.121,,7626.796,191.843,,,87.639,50.075,4238,68.793,75.509,70.776,2938.508,952.414,69.31,,160.992,99.258,,580.567,88.975,20.617,2755.948,,,3500.089,180.821,75.715,4398.673,,104.172,5634.676,2801.13,7800.276,,40.258,"506"
,,88.175,100.724,,,,161,79.208,,,2506.204,,110.018,217.641,,,,9.466,3978.167,8118.875,320.708,957.224,1436.481,160.842,7160.352,2815.258,1724.944,180.867,163.567,,586.482,,111.867,,12.133,755.8,,2439.095,83.342,,704.9,1128.405,2841.634,426.742,661.308,7103.483,3709.842,8423.143,,2316.352,4.666,,173.045,730.629,,6618.287,192.593,,,87.852,35.5,3480.583,66.302,71.898,68.371,2148.906,682.862,71.517,,161,70.108,,354.567,56.325,11.675,2486.233,,,2948.089,185,76.957,3318.914,,104.594,4224.898,2008.431,6968.888,,22.4,"507"
,,89,105.914,,,,161,80.45,,,2596.435,,114.463,226.375,,,,9.466,4116.717,8416.25,346.908,1619.672,1996.056,160.933,7418.38,4763.612,1956.472,203.717,176.942,,665.213,,165.775,,14.8,782.2,,2692.543,84.675,,728.908,1950.388,2945.696,443.833,678.417,7666.845,3836.258,9120.652,,2481.648,4.133,,182.062,815.414,,7090.333,198.138,,,92.722,41.125,3570.6,69.81,75.491,71.664,2398.319,764.302,79.422,,161,81.375,,399.417,83.3,9.108,2683.371,,,3192.214,193.536,84.328,5736.621,,109.336,5870.87,2248.035,7692.836,,17.267,"508"
,,89.025,103.138,,,,161,81.425,,,2376.768,,111.342,219.1,,,,7.334,3816.467,7828.598,353.941,1390.776,1845.768,160.95,6790.834,4090.552,1781.731,203.45,180.534,,605.759,,114.058,,12.667,725.125,,2514.534,85.442,,675.425,1793.664,2740.036,429.558,629.525,7294.164,3554.859,8127.598,,2342.343,3.6,,176.697,739.293,,6692.268,193.037,,,91.268,22.725,3313.4,67.121,72.62,69.276,2174.405,697.5,78.267,,161,44.542,,398.942,57.45,6.475,2552.94,,,2844.616,187.795,83.612,5275.457,,107.052,5428.75,2051.371,7184.242,,11.966,"509"
,,91,124.078,,,,161,89.35,,,2289.704,,134.185,169.975,,,,3.6,3622.692,7920.572,350.15,2353.957,2637.741,161,6542.102,6923.353,2120.806,186.075,178.55,,721.056,,20.867,,4.133,688.292,,3003.008,90.525,,641.658,2765.802,2772.178,333.275,586.984,8393.009,3377.158,8382.464,,2677.148,2.533,,231.009,856.224,,7648.842,236.315,,,112.398,6.242,3089.167,83.095,92.074,86.328,2518.37,809.129,99.56,,161,11.5,,364.95,10.908,2.175,2937.535,,,2933.928,249.491,105.069,8134.664,,129.302,7757.963,2379.81,8580.043,,3.358,"510"
,,91,140.793,,,,161,90.908,,,,,155.315,216.792,,,,2.533,3417.742,,465.017,2823.982,2912.065,161,,8305.707,2101.287,211.008,237.175,,714.426,,4.392,,2.533,649.4,,3054.526,91,,585.875,3029.681,,425.008,519.217,8418.854,3083.65,,,2694.713,2,,,844.87,,7699.092,,,,132.5,2.342,2732.55,97.216,109.759,101.681,2484.896,785.095,116.974,,161,3.692,,413.75,2.692,1,2946.629,,,,,122.888,8910.767,,148.121,8565.046,2309.12,8727.328,,1,"511"
,,91,147.888,,,,,90.325,,,5058.343,,165.546,,,,,6.8,5493.675,17472.16,,4664.983,4910.963,,14452.296,13720.5,3547.074,,,,1205.944,,203.692,,9.467,1043.808,,4414.836,90.958,,937.467,4860.466,6115.196,,814.425,12123.94,4933.9,18750.607,,3990.75,3.6,,262.357,1379.965,,11402.213,256.5,,,122.861,49.15,4286.492,97.578,110.518,101.828,4058.836,1301.121,109.509,,,97.392,,,102.309,13.283,4243.388,,,6562.705,281.857,114.146,14295.431,,154.845,14444.158,3826.845,12613.81,,25.592,"512"
,,87.55,109.508,,,,161,79.15,,,5052.741,,123.389,945.958,,,,30.8,5136.517,15582.696,1445.934,2481.569,3425.333,160.466,14436.342,7298.784,3069.657,848.183,737.417,,1043.676,,1329.3,,45.2,975.916,,3175.268,83.133,,922.942,2932.371,5453.902,1854.842,870,9326.672,4857.342,15042,,3273.472,23.866,,173.58,1108.75,,9352.842,193.611,,,95.482,397.025,4578.925,73.767,81.592,76.483,3260.845,1095.664,82.069,,160.992,793.458,,1663.008,664.816,257.425,3264.258,,,5264.706,188.732,87.362,8624.534,,115.302,10074.361,3222.396,9072.198,,514.208,"513"
,,79.258,89.233,,,,160.85,71.692,,,3812.62,,104.99,1012.217,,,,51.592,5111.083,10748.527,1586.633,1451.526,2336.972,155.3,10893.259,4269.138,2597.166,929.808,809.2,,883.019,,1809.325,,55.733,971.092,,2212.664,74.975,,921.867,1829.707,3762.018,1984.783,872.55,6862.129,4851.792,9691.661,,2505.037,43.034,,134.804,861.302,,7157.306,161.908,,,82.38,791.258,4592.083,63.371,71.287,66.517,2533.293,892.319,67.422,,159.883,1582.308,,1823.092,904.7,584.083,2401.732,,,3392.027,147.152,73.052,5381.414,,95.431,6873.472,2624.534,6321.802,,1167.808,"514"
,,,83.643,,,,,,,,2447.287,181.75,93.759,,213.258,181.975,,59.15,,6796.348,,966.474,1205.333,,6992.343,2842.63,,,,36.358,,,661.35,,59.742,,99.516,1563.946,,36.4,,1108,2378.714,,,4698.786,,6037,94.783,1713.824,54.234,,131.562,,,4896.574,153.334,,,75.954,293.808,,,,,,,65.845,,,587.634,,,330.717,270.983,1644.625,92.15,,2112.938,141.116,68.638,3258.905,,87.527,3545.204,,4468.321,42.658,541.833,"515"
,,,,,,,,,,,4331.592,577.008,,,648.467,605.8,,64.334,,12528.17,,1661.276,2084.426,,12376.13,4886.077,2086.852,,,115.425,709.546,,1758.275,,64.633,,105.05,,,121.175,,1826.698,4384.875,,,,,11096.277,102.317,,57.942,,140.428,748.259,,,162.5,,,79.759,817.9,,60.456,65.963,62.018,2200.652,713.232,69.681,,,1635.758,,,879.158,714.375,,100.116,,3883.705,151.125,72.232,5372.69,,,6130.639,2097.795,,129.7,1428.7,"516"
,,,,,,,,,,,5545.306,,,,,,,65.467,,16493.188,,2351.397,2838.889,,15843.731,6915.87,2665.574,,,,906.232,,2934.208,,65.458,,,,,,,2460.276,5772.616,,,,,15210.661,,,63.333,,149.616,1014.402,,,168.63,,,79.314,1359.6,,63.714,68.658,65.196,2983.446,932.777,71.31,,,2719.2,,,1467.092,1290.408,,,,5323.741,159.304,73.785,7236.095,,,8349.583,2743.402,,,2580.8,"517"
3010.483,110.216,76.708,,,,105.958,161,71.166,2732.192,,5523.342,,,1112.534,,,1806.292,64.933,4829.208,17616.5,2019.667,3289.794,3471.342,161,15780.769,9675.804,2713.908,1033.108,1030.058,,922.787,,1950.608,,65.908,917.55,,,73.35,,871.65,3445.196,6165.839,2181.45,824.2,,4587.35,17821.536,,,64.4,1639.366,159.509,1000.196,114,,166.62,,,80.972,884.258,4337.916,63.071,68.148,65.42,2941.821,989.143,75.741,3089,161,1768.525,,2025.758,975.325,845.175,,,1853.425,6237.509,164.143,77.946,10133.009,,,10209.768,2909.322,,,1690.233,"518"
4224.425,123.758,80.108,,,,117.142,161,74.084,4060.692,,5509.584,,,1489.867,,,2534.65,64.933,4693.775,17821.339,2939.067,3257.812,3379.296,161,15741.62,9581.75,2517.065,1423.958,1498.934,,855.787,,1974.033,,65.933,891.842,,,76.467,,862.758,3332.018,6237.473,2921.3,819.7,,4541.108,17897.134,,,63.333,2436.508,165.902,940.375,129.258,,173.472,,,83.111,931.992,4314.117,63.964,69.158,66.438,2765.804,927.098,77.875,4202.8,161,1863.992,,2792.15,987.017,860.492,,,2521.667,6264.018,171.822,79.938,9799.973,,,9939.259,2726.67,,,1721,"519"
6958.717,141.608,80.334,,,,136.933,,74.267,6467.675,,6113.213,,,,,,4175.258,64.933,5284.408,19346.223,,3540.696,3632.315,,17466.176,10413.991,2696.546,,,,916.842,,2763.183,,65.983,1004.05,,,76.642,,963.567,3532.768,6771.152,,927.508,,5071.275,19729.178,,,63.333,3880.6,171.17,1018.152,148.025,,178.611,,,83.926,1309.183,4881.575,65.678,70.685,67.75,2994.562,981.143,78.866,7489.6,,2618.267,,,1381.609,1158.208,,,4493.725,6905.188,177.125,80.58,10390.652,,,10683.222,2885.982,,,2316.283,"520"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"521"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"522"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"523"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"524"
,,,,,,,,,,,,,,,,,,,,,,106.759,189.426,,,314.196,,,,,,,,,,,,,,,,107.706,,,,,,,,,,,,,,,,,,61.139,,,,,,,,51.732,,,,,,,,,,,,,53.768,316.812,,,557.268,,,,,"525"
,,,,,,,,,,,,,,,,,,,,,,45.616,95.222,,,134.572,,,,,,,,,,,,,,,,56.724,,,,,,,,,,,,,,,,,,55.481,,,,,,,,46.482,,,,,,,,,,,,,48.696,167.116,,,280.102,,,,,"526"
,,,,,,,,,,,,,,,,,,,,,,55.723,114.926,,,164.152,,,,,,,,,,,,,,,,58.17,,,,,,,,,,,,,,,,,,52.38,,,,,,,,43.5,,,,,,,,,,,,,45.804,171.348,,,338.222,,,,,"527"
,,,,,,,,,,,,,,,,,,,,,,118.42,268.62,,,348.241,,,,,,,,,,,,,,,,143.911,,,,,,,,,,,,,,,,,,55.528,,,,,,,,45.482,,,,,,,,,,,,,47.848,423.232,,,790.074,,,,,"528"
,,,,,,,,,,,,,,,,,,,,,,189.946,381.667,,,558.723,,,,,,,,,,,,,,,,222.706,,,,,,,,,,,,,,,,,,56.963,,,,,,,,46.08,,,,,,,,,,,,,48.589,655.036,,,1122.472,,,,,"529"
,,,,,,,,,,,,,,,,,,,,,,229.518,428.537,,,675.098,,,,,,,,,,,,,,,,243.223,,,,,,,,,,,,,,,,,,55.954,,,,,,,,45.08,,,,,,,,,,,,,47.196,715.366,,,1260.426,,,,,"530"
,,,,,,,,,,,,,,,,,,,,,,280.143,514.694,,,823.964,,,,,,,,,,,,,,,,303.17,,,,,,,,,,,,,,,,,,56.084,,,,,,,,45.036,,,,,,,,,,,,,46.92,891.714,,,1513.861,,,,,"531"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"532"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"533"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"534"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"535"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"536"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"537"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"538"
,,,,,,,,,,,,,,,,,,,,,,937.362,1022.843,,,2756.948,,,,,,,,,,,,,,,,934.966,,,,,,,,,,,,,,,,,,67.815,,,,,,,,56.492,,,,,,,,,,,,,59.586,2749.845,,,3008.25,,,,,"539"
,,,,,,,,,,,,,,,,,,,,,,1015.017,1179.694,,,2985.319,,,,,,,,,,,,,,,,1022.13,,,,,,,,,,,,,,,,,,71.37,,,,,,,,59.621,,,,,,,,,,,,,62.896,3006.267,,,3469.657,,,,,"540"
,,,,,,,,,,,,,,,,,,,,,,1358.526,1575.602,,,3995.612,1982.389,,,,674,,,,,,,,,,,1468.793,,,,,,,,,,,,796.965,,,,,,76.194,,,60.232,65.954,62.129,2344.069,739.103,64.06,,,,,,,,,,,,,67.81,4319.974,,,4634.278,2173.862,,,,"541"
,,,,,,,,,,,1871.167,,,,,,,,,6369.777,,1165.681,1241.065,,5346.222,3428.466,1580.704,,,,537.426,,,,,,,,,,,1166.646,2229.428,,,,,6349.509,,,,,146.741,680.164,,,175.102,,,76.935,,,59.189,63.963,60.595,2000.474,593.741,65.482,,,,,,,,,,,2222.357,159.946,69.009,3431.405,,,3650.38,1746.362,,,,"542"
,,85.217,85.875,,,,,75.75,,,1672.592,,95.028,,,,,18.534,4301.875,5571.116,,888.81,884.713,,4778.861,2614.095,1185.166,,,,402.926,,327.825,,25.466,817.342,,1715.84,79.558,,751.525,919.155,1949.875,,699.783,4950.178,3955.342,5701.616,,1689.917,10.534,,141.402,530.888,,4828.315,169.537,,,74.5,102.933,3683.233,56.37,60.88,57.595,1561.44,474.595,63.207,,,205.125,,,164.225,44.617,1732.572,,,1995.482,153.455,66.63,2703.414,,89.116,2601.833,1395.888,4902.402,,88.375,"543"
,,84.125,84.714,,,,161,75.15,,,1882.158,,94.296,129.917,,,,15.866,3882.858,5879.768,188.625,421.026,692.37,159.75,5377.658,1238.457,1115.472,116.825,96.15,,379.315,,221.358,,23.867,737.717,,1684.562,78.992,,682.608,450.758,2057.928,254.7,636.85,4854.723,3592.683,5979.723,,1696.759,9.466,,139.089,495.293,,4847.815,167.528,,,73.759,61.758,3352.075,55.267,59.185,56.604,1456.741,445.353,58.293,,160.784,122.758,,229.058,111.008,29.833,1699.178,,,2092.92,151.214,62.793,1325.81,,87.812,2036.426,1309.758,4812.92,,58.767,"544"
,,84.467,85.982,,,,161,75.733,,,2030.25,,96.389,140.033,,,,13.734,3727.433,6219.5,210.891,573.655,788.232,159.95,5800.676,1687.422,1137.833,122.9,107.558,,386.852,,143.541,,18.534,708.192,,1742.147,79.483,,655.133,644.052,2176.857,274.625,615.883,5030.845,3448.15,6378.384,,1697.398,6.8,,143.928,506.061,,4849.648,171.694,,,74.806,45.692,3241.65,56.638,60.37,58.112,1488.466,461.595,60.664,,160.833,90.6,,240.958,72.125,16.792,1760.845,,,2232.456,156.072,65.698,1894.224,,90,2318.25,1357.578,4977.552,,32.658,"545"
,,86.608,92.604,,,,161,77.283,,,2431.935,,103.352,141.775,,,,9.467,4079.358,7942.964,189.884,868.207,1279.63,160.7,6948.324,2553.534,1675.12,121.5,96.866,,569.546,,112.125,,11.6,775.05,,2178.207,81.475,,713.725,1014.242,2779.982,278.008,664.15,6303.681,3756.283,7975.929,,2126.87,5.733,,155.786,713.612,,6076.768,182.046,,,80.352,37.908,3495.6,62.129,67.398,63.845,2098.905,667.043,65.207,,160.967,74.892,,238.175,56.484,15.666,2206.267,,,2791.589,169.429,70.422,2983.155,,96.888,3763.658,1961.905,6223.534,,30.4,"546"
,,89.5,108.232,,,,161,80.767,,,3368.046,,118.861,323.35,,,,6.267,4731.792,10952.67,348.133,1879.724,2415.768,161,9623.037,5528.673,2620.472,248.358,177.567,,890.944,,134.534,,9.467,899.042,,3060.276,85.208,,831.208,2161,3833.447,633.967,767.675,8592.681,4374.825,11626.125,,2890.982,3.066,,186.866,1060.121,,8260.074,206.917,,,92.602,31.417,4040.442,73.06,80.204,74.801,3118,980.129,78.422,,161,61.883,,486.984,67.716,6.833,3007.474,,,4069.134,203.134,83.086,6355.931,,111.733,7105.334,2882.784,8743.655,,12.683,"547"
