X,Y,id,
24.75,-21.75,"842"
25.25,-21.75,"843"
25.75,-21.75,"844"
26.25,-21.75,"845"
26.75,-21.75,"846"
27.25,-21.75,"847"
27.75,-21.75,"848"
28.25,-21.75,"849"
28.75,-21.75,"850"
29.25,-21.75,"851"
29.75,-21.75,"852"
30.25,-21.75,"853"
30.75,-21.75,"854"
31.25,-21.75,"855"
31.75,-21.75,"856"
32.25,-21.75,"857"
32.75,-21.75,"858"
33.25,-21.75,"859"
33.75,-21.75,"860"
34.25,-21.75,"861"
34.75,-21.75,"862"
43.75,-21.75,"863"
44.25,-21.75,"864"
44.75,-21.75,"865"
45.25,-21.75,"866"
45.75,-21.75,"867"
46.25,-21.75,"868"
46.75,-21.75,"869"
47.25,-21.75,"870"
47.75,-21.75,"871"
13.75,-21.25,"872"
14.25,-21.25,"873"
14.75,-21.25,"874"
15.25,-21.25,"875"
15.75,-21.25,"876"
16.25,-21.25,"877"
16.75,-21.25,"878"
17.25,-21.25,"879"
17.75,-21.25,"880"
18.25,-21.25,"881"
18.75,-21.25,"882"
19.25,-21.25,"883"
19.75,-21.25,"884"
20.25,-21.25,"885"
20.75,-21.25,"886"
21.25,-21.25,"887"
21.75,-21.25,"888"
22.25,-21.25,"889"
22.75,-21.25,"890"
23.25,-21.25,"891"
23.75,-21.25,"892"
24.25,-21.25,"893"
24.75,-21.25,"894"
25.25,-21.25,"895"
25.75,-21.25,"896"
26.25,-21.25,"897"
26.75,-21.25,"898"
27.25,-21.25,"899"
27.75,-21.25,"900"
28.25,-21.25,"901"
28.75,-21.25,"902"
29.25,-21.25,"903"
29.75,-21.25,"904"
30.25,-21.25,"905"
30.75,-21.25,"906"
31.25,-21.25,"907"
31.75,-21.25,"908"
32.25,-21.25,"909"
32.75,-21.25,"910"
33.25,-21.25,"911"
33.75,-21.25,"912"
34.25,-21.25,"913"
34.75,-21.25,"914"
43.75,-21.25,"915"
44.25,-21.25,"916"
44.75,-21.25,"917"
45.25,-21.25,"918"
45.75,-21.25,"919"
46.25,-21.25,"920"
46.75,-21.25,"921"
47.25,-21.25,"922"
47.75,-21.25,"923"
48.25,-21.25,"924"
55.75,-21.25,"925"
13.75,-20.75,"926"
14.25,-20.75,"927"
14.75,-20.75,"928"
15.25,-20.75,"929"
15.75,-20.75,"930"
16.25,-20.75,"931"
16.75,-20.75,"932"
17.25,-20.75,"933"
17.75,-20.75,"934"
18.25,-20.75,"935"
18.75,-20.75,"936"
19.25,-20.75,"937"
19.75,-20.75,"938"
20.25,-20.75,"939"
20.75,-20.75,"940"
21.25,-20.75,"941"
21.75,-20.75,"942"
22.25,-20.75,"943"
22.75,-20.75,"944"
23.25,-20.75,"945"
23.75,-20.75,"946"
24.25,-20.75,"947"
24.75,-20.75,"948"
25.25,-20.75,"949"
25.75,-20.75,"950"
26.25,-20.75,"951"
26.75,-20.75,"952"
27.25,-20.75,"953"
27.75,-20.75,"954"
28.25,-20.75,"955"
28.75,-20.75,"956"
29.25,-20.75,"957"
29.75,-20.75,"958"
30.25,-20.75,"959"
30.75,-20.75,"960"
31.25,-20.75,"961"
31.75,-20.75,"962"
32.25,-20.75,"963"
32.75,-20.75,"964"
33.25,-20.75,"965"
33.75,-20.75,"966"
34.25,-20.75,"967"
